image_path,skin_color,lesion,pen,ink,markings,sticker,labels,identification,gel,ointment,cream,dermoscopic border,border,dermoscopic gel bubbles,gel bubbles,reflection or glare,hair strands,fabric fibers,nail,finger,ear,eye,nostril,lip,visible patient clothing,clothing,jewelry,watch,shadow,lighting reflection,lighting
1f9a567dcd0d9c4a1693ee273c6f0590,3,0,0.057307605,0.0336562,0.111350454,0.37907246,0.26227602,0.58678365,0.8487238,0.8633444,0.73637444,0.08637475,0.37364507,0.081464596,0.2635131,0.09927728,0.08487306,0.021363428,0.6498514,0.41891003,0.7321329,0.19129892,0.63945895,0.45346674,0.2777746,0.3151847,0.030789083,0.09952814,0.04971139,0.38025522,0.6924984
7eed6c3d51ce94323ff397f86d9b5c70,2,0,0.106459044,0.08409091,0.2627147,0.0030590445,0.2290392,0.41788968,0.01067064,0.20961165,0.3098077,0.23794615,0.3875912,0.0040914663,0.00051525206,0.065629564,0.12459743,0.012896086,0.007641075,0.031071687,0.027960425,0.16641302,0.017175028,0.004443071,0.7565027,0.77166766,0.031275976,0.4286586,0.5547425,0.17063458,0.52042097
90c37624ede8bedb2051a85c2d9d7a0a,1,0,0.91482574,0.16318363,0.20405753,0.32009724,0.05580168,0.38315132,0.62821174,0.58196217,0.3652884,0.57492083,0.35456875,0.45163333,0.36938536,0.20214625,0.08037295,0.0041120346,0.08060476,0.16991152,0.17917709,0.2076879,0.17289428,0.49485365,0.051444188,0.29387933,0.6491374,0.22455533,0.04752791,0.14848793,0.36604235
e5ad8f497e1246ffd4ef79b930670250,4,1,0.07119691,0.0486042,0.06527216,0.07901799,0.09788706,0.32318902,0.49818835,0.22754122,0.2772124,0.0067071468,0.49623564,0.0039619543,0.11657836,0.21797825,0.03901617,0.002484889,0.0038275346,0.015205392,0.6496174,0.5102007,0.012019419,0.061053902,0.040974077,0.09585854,0.22643502,0.10488548,0.017904961,0.15918075,0.5135061
adb0ccdc22392acd362fcac89803b68f,4,0,0.49936828,0.0778366,0.080739774,0.039712485,0.16202168,0.54224455,0.21090508,0.77480763,0.4760345,0.0089998515,0.3209131,0.14476699,0.33622995,0.16816713,0.1570702,0.0020922364,0.0056538284,0.029071411,0.021075195,0.12761852,0.0025600984,0.12167541,0.009636931,0.078656316,0.20540202,0.2662817,0.07106036,0.25402856,0.6742466
41dffc4224be2a0a9b2b31243755b1ae,2,1,0.19016545,0.08364055,0.2577465,0.008976853,0.079255305,0.6329057,0.05849771,0.2286402,0.16795905,0.07459917,0.5183433,0.010908703,0.008105184,0.107604,0.06796088,0.005404798,0.037910108,0.037340205,0.32563195,0.47951725,0.6252293,0.2559526,0.008323134,0.036936294,0.1719542,0.24666457,0.0143687045,0.11921599,0.40557566
20fa1e49372b9f495b9d7117f4f2d3bc,2,0,0.11757504,0.010300753,0.050343692,0.0492013,0.1622655,0.28532937,0.31447312,0.6453285,0.2235652,0.021792985,0.23632002,0.019218443,0.13933204,0.062181305,0.1454807,0.009077903,0.008194852,0.09856251,0.1586002,0.028482748,0.14148812,0.19023223,0.28848457,0.5139461,0.2241125,0.058241267,0.012923055,0.021643257,0.2464689
154f2b88141017a3958bdbd406444d1f,1,0,0.06466059,0.030590393,0.36373547,0.010187506,0.21733575,0.80082923,0.39525378,0.4894797,0.34200668,0.34998235,0.6789255,0.16849296,0.27752247,0.16335148,0.61363095,0.3360052,0.032708123,0.12773971,0.41108218,0.34515584,0.04589734,0.08466969,0.42085,0.5119465,0.5623429,0.1592478,0.33170858,0.40253842,0.6996641
9b3d2b7c3148eb06b261fd4f69241201,1,0,0.10447993,0.10758045,0.06429126,0.008176487,0.43389726,0.2484252,0.016272085,0.32543048,0.2712292,0.008439933,0.1205177,0.007440778,0.002460555,0.22354577,0.023681223,0.0002476507,0.0013585523,0.0057950076,0.004343637,0.05523346,0.00019466486,0.028299054,0.080610685,0.33638516,0.32953247,0.3973763,0.1404836,0.19185145,0.57565403
eaed7184b1a9e5afdd5d214c2dd98d57,2,0,0.47977868,0.13850649,0.052015513,0.17661911,0.025714284,0.08028761,0.6864988,0.50189966,0.7383973,0.03985234,0.32382247,0.05835907,0.42338577,0.05241547,0.006973339,0.0049885944,0.6889948,0.96537906,0.3035243,0.20524639,0.37685683,0.6519931,0.029618854,0.2315876,0.30585936,0.4729638,0.020385219,0.043539524,0.2868673
cf06eac86b781c1be85810cc60a40147,3,1,0.093343526,0.24729443,0.04507338,0.019397823,0.17704953,0.24489184,0.23307307,0.40215793,0.53012383,0.07929123,0.4779205,0.019234931,0.039201695,0.15553409,0.033442035,0.11926854,0.1862946,0.7604354,0.12340095,0.10068438,0.015699154,0.43047082,0.31782222,0.6958761,0.09503558,0.4714197,0.103704564,0.12011612,0.40578988
b1f5e53bd14607b73779265e8ba0acd4,4,1,0.0042887274,0.012229285,0.06468525,0.0032484785,0.20311348,0.2987375,0.012789109,0.113669366,0.087938696,0.0006808207,0.067473836,0.0001374845,0.0005426914,0.05262064,0.041526694,0.013706773,0.0011559365,0.0036466022,0.02165734,0.02872236,0.00016198853,0.00086637866,0.94581324,0.9123025,0.055364978,0.09899954,0.08037748,0.0935665,0.39414802
55b0a18bf7d66e453577477afad86967,4,0,0.5372252,0.4221928,0.8766338,0.27427042,0.3006797,0.72894144,0.22617595,0.79668623,0.93006366,0.7095739,0.76422805,0.06276765,0.024410756,0.6443613,0.022017704,0.0029925928,0.032622267,0.116478086,0.102625884,0.39552653,0.12162819,0.08938041,0.11252201,0.10559222,0.06927068,0.6648,0.95065784,0.6644172,0.49932742
cfc614c4f422aa8fdf084cd0843d37fe,2,0,0.27410868,0.114601694,0.54484934,0.016126713,0.19326057,0.78280115,0.13732155,0.7151013,0.3931426,0.036725063,0.44821334,0.0011238963,0.005866634,0.15919013,0.23677225,0.0024462903,0.010862008,0.075719565,0.95216876,0.44330382,0.019814178,0.013917495,0.060063496,0.0963437,0.16401139,0.55699486,0.5606778,0.40664503,0.6932538
3eb460ad57144b0d189b5688579cb8bc,4,0,0.34999108,0.14076309,0.27702054,0.04808934,0.22078694,0.45783547,0.35171533,0.6026285,0.4663922,0.07588383,0.5139355,0.024671232,0.042290974,0.68474984,0.023010066,0.0034068134,0.05916966,0.01786089,0.23905776,0.99194956,0.44770065,0.098422885,0.07125276,0.06992966,0.2555696,0.5877897,0.16946673,0.73448783,0.83120394
0e5d6012abf6f15a43ea56071b4ab604,3,0,0.028282814,0.1688418,0.048755538,0.017959276,0.46780714,0.41409138,0.28000742,0.74912167,0.82648325,0.32413983,0.46853384,0.28985012,0.17046781,0.48353553,0.16874264,0.015034757,0.008437588,0.014280938,0.49637055,0.1899739,0.11273826,0.047449738,0.22762078,0.44538808,0.62716985,0.18740483,0.20831078,0.38582385,0.5916016
923534fd044e776e66d0e5fca35e0a1c,1,1,0.18205464,0.3891894,0.14511006,0.04844941,0.6608968,0.17503299,0.1299899,0.43333593,0.42045927,0.049047038,0.27312848,0.035082016,0.008452819,0.07195704,0.06766722,0.04104848,0.008694046,0.02493842,0.0146016525,0.03983726,0.0033336813,0.09077343,0.16275968,0.44520298,0.60038465,0.27502373,0.022678306,0.047562122,0.27498773
069aa5f23bea4851455a6b1412134e79,1,1,0.049349222,0.009693106,0.043700453,0.0057520247,0.045641948,0.46790096,0.18950878,0.06874051,0.15711567,0.19824488,0.324201,0.0829247,0.06569603,0.055880565,0.0076063904,0.0020264632,0.32190022,0.10604006,0.7508603,0.5976968,0.66561836,0.32305878,0.0039609014,0.028569473,0.455538,0.06236407,0.00532699,0.04806361,0.17746006
3f17fbcb288f27b9d3002367725396d1,6,0,0.73189545,0.25402972,0.9096487,0.24117275,0.20589,0.82467836,0.058897298,0.5028636,0.31318432,0.011552331,0.38859427,0.00022148668,0.0015906737,0.16912012,0.17153151,0.0011899113,0.021129062,0.07912754,0.094392024,0.6758478,0.19593315,0.02533961,0.037716597,0.09645777,0.07603141,0.76732916,0.3885361,0.13579302,0.41313824
bccb35d2a45a3b17d7b5401d6a1c00be,1,0,0.6478513,0.06818291,0.48825476,0.47807232,0.13413854,0.23512729,0.7231398,0.81604046,0.66119146,0.109378554,0.39945877,0.061687235,0.22360452,0.30750975,0.28551388,0.1625338,0.011763261,0.044683382,0.7158017,0.29484493,0.5071618,0.1610171,0.4852854,0.15402825,0.11263438,0.15199874,0.098183416,0.35898086,0.48965538
94646305d86635230c4eb1763bb043bc,5,1,0.06820125,0.0044223615,0.031089133,0.0013654475,0.04268417,0.22734238,0.15239541,0.30677775,0.10947039,0.0018099084,0.10894876,0.0027838799,0.014104129,0.058830004,0.3312073,0.050852474,0.00028621184,0.0011517074,0.76804495,0.060165312,0.013572798,0.0038757802,0.10732921,0.07376331,0.07135662,0.019588126,0.0055798017,0.12721844,0.48541883
f665fb18ebbfffb55fac28c152548c68,3,0,0.1624816,0.09525355,0.2592874,0.46011305,0.3707018,0.42145813,0.89386934,0.8116772,0.96811277,0.44143185,0.5922811,0.65046906,0.8641229,0.5804238,0.082411535,0.015545505,0.9531413,0.95287514,0.56906533,0.5820705,0.3687687,0.8370426,0.019879928,0.22373725,0.6111374,0.24959904,0.08402888,0.57941955,0.7181503
e5afcf9d9bec4f9fd806aef0808366cd,1,1,0.806135,0.19361304,0.8194,0.0706276,0.53582627,0.69583964,0.01794546,0.21327777,0.12357497,0.48700467,0.5352642,0.038692612,0.0065234047,0.25055024,0.38823548,0.053055834,0.0047366093,0.017478338,0.3134686,0.43707988,0.04081497,0.07544911,0.22714134,0.18531607,0.38008213,0.50838023,0.5642846,0.29102433,0.55550975
0a07b5a38573468dbd4d503d6f1e800b,2,1,0.13811372,0.13983986,0.07833346,0.47205925,0.13689089,0.40265512,0.9064786,0.38666987,0.49551335,0.14420612,0.4487315,0.14807186,0.45277655,0.11212727,0.014720921,0.0392589,0.97273326,0.61221707,0.046301622,0.08692821,0.02854876,0.11146879,0.006346466,0.093452506,0.5358504,0.10999169,0.0060317577,0.21982686,0.5227589
cbb929b783aded4261d4ffb9f3b3b0b6,2,0,0.6475622,0.15084922,0.4455739,0.13078567,0.20661475,0.5252514,0.04569382,0.26102164,0.14494662,0.18471867,0.410017,0.01887241,0.011286513,0.16460247,0.06204929,0.002183577,0.026450984,0.032849215,0.24484819,0.6110191,0.10846478,0.06852292,0.035030458,0.24034338,0.42055222,0.63108546,0.39429474,0.0651845,0.2685862
6783ebf33d6994ac3b8426c83c37e34f,5,0,0.86949414,0.4179789,0.34717163,0.31706607,0.081659414,0.60588455,0.917715,0.8227152,0.6026998,0.106860854,0.59086126,0.23235358,0.763277,0.47662154,0.12756126,0.14317228,0.95662576,0.99582,0.40382913,0.389984,0.6880281,0.9007446,0.022236122,0.0848254,0.49972036,0.5316232,0.16275443,0.4630659,0.58455896
0a8d57f06114ff087d106c7137520927,2,0,0.021036103,0.10839739,0.12629752,0.0900772,0.5099725,0.24259889,0.07746386,0.08153746,0.20052326,0.0393899,0.46605286,0.0018749833,0.006546223,0.08036352,0.0013357918,0.0017601299,0.00025501728,0.0036853421,0.0011147809,0.010141115,2.8390545e-05,0.02565991,0.35487986,0.26528373,0.029244317,0.08930264,0.34868455,0.039655253,0.14305265
eacd4872fc1a9795b060d5575ad5b8d1,4,0,0.27338514,0.31965947,0.3535318,0.30368432,0.4981474,0.58458894,0.24334295,0.34481117,0.6789164,0.3901045,0.688168,0.14170302,0.051079094,0.19388723,0.021325588,0.015274987,0.016525276,0.08181861,0.39390817,0.14388995,0.120517075,0.34384847,0.019071331,0.23751305,0.6777211,0.52906144,0.07171711,0.1420155,0.38504755
3865048c84183906734e1f4fa6c764ac,3,1,0.11096308,0.25115252,0.131124,0.58871776,0.48672175,0.233512,0.48478472,0.26331624,0.7831823,0.12749438,0.64475816,0.05282393,0.33889523,0.21571024,0.0039133425,0.0037030915,0.012652411,0.030492375,0.09495095,0.1871044,0.0028935682,0.031074768,0.006384358,0.11285115,0.55876046,0.41083887,0.021632763,0.122093946,0.4087442
734c9a93f9d8f98d7f2b8fb03750850b,2,1,0.5163529,0.27311334,0.49971306,0.61528176,0.6388523,0.6777647,0.93363816,0.92887956,0.83019257,0.26782048,0.7570291,0.28592262,0.62706465,0.5007918,0.20473708,0.269138,0.75879353,0.92619324,0.31479573,0.38044703,0.48490986,0.8507759,0.23678191,0.40892753,0.4497365,0.32600603,0.035438254,0.7230325,0.855262
da44dfe7542fae98d719847a09822777,3,1,0.015432883,0.0128911,0.12106707,0.0027234834,0.36245486,0.23022096,0.058836404,0.09469384,0.07879595,0.0018854031,0.08897392,0.0004915143,0.0015963075,0.058322385,0.09010195,0.003851327,0.0011455271,0.0006805893,0.17159738,0.2803085,0.0229193,0.014035042,0.23886777,0.07610077,0.029386707,0.07069372,0.028231302,0.2185492,0.52527744
220357a155bc3297e3f140d7b447348c,3,1,0.16750668,0.027465278,0.37952185,0.010434312,0.15557426,0.66203433,0.30184975,0.52591765,0.6266367,0.19462663,0.6837732,0.027238125,0.018797927,0.57230836,0.13804339,0.05580428,0.024975657,0.03746242,0.5067281,0.68605685,0.8215721,0.37118295,0.039486486,0.02705098,0.14710037,0.18412264,0.14866887,0.84404373,0.847569
0a89bf3ba5412346ea9a0f0c7e70818d,1,0,0.20405702,0.15190826,0.17028838,0.03138833,0.4090203,0.5725053,0.29206303,0.6390431,0.2992337,0.13882893,0.46070644,0.1279343,0.063998304,0.060489457,0.16807313,0.023066616,0.0031201197,0.014970075,0.037949976,0.061623182,0.0055471696,0.1113193,0.02968731,0.07852214,0.20254499,0.18315063,0.024671337,0.24961968,0.7574463
624ea4699ff36103f7eb2c040b4933fe,2,1,0.15598992,0.052627627,0.25552335,0.0353412,0.36016402,0.56762,0.049628317,0.041274637,0.054993555,0.119359456,0.44259247,0.00847227,0.021522747,0.08156762,0.033494655,0.0016209893,0.007436998,0.006143118,0.029909283,0.34569,0.0034921775,0.043328017,0.02591181,0.14712673,0.62661815,0.24466936,0.063848086,0.1479624,0.43796125
95189ee05b838eae30e5e28a3e2b28cc,4,1,0.019279877,0.09554466,0.07864586,0.07433593,0.7643302,0.4363512,0.15106274,0.17200406,0.5296166,0.071203224,0.52622795,0.02400127,0.059424084,0.28229824,0.14505747,0.0147169465,0.06375615,0.049863834,0.57545835,0.21153682,0.0135616055,0.021281265,0.009257282,0.20905693,0.85519093,0.1978389,0.018219357,0.19293572,0.58743376
943a5ffcd4da3122732edad290533470,2,1,0.71099335,0.62923706,0.45753482,0.061511427,0.3870453,0.4572443,0.14939013,0.14236355,0.12194648,0.0703123,0.08494974,0.024470849,0.022723185,0.038666528,0.1908286,0.02712302,0.08278429,0.03491326,0.104932345,0.10860629,0.032612834,0.010550239,0.052034024,0.44729146,0.24406208,0.18083517,0.13214548,0.01870671,0.14769162
0fdf33ad3befb50b72464bc515abc9e3,4,0,0.34362268,0.045761544,0.3774967,0.023670347,0.07832566,0.5387642,0.284192,0.121477015,0.10398478,0.04476429,0.49710312,0.009740559,0.046643347,0.1066426,0.0492568,0.016819274,0.10259993,0.0648113,0.52303535,0.6503218,0.330794,0.4725338,0.06427905,0.072021276,0.12415127,0.14256291,0.07351079,0.10256457,0.34659073
889a8ed4164c01992b4981e78597a29a,5,1,0.038051367,0.015980102,0.0040941755,0.040880784,0.032333184,0.095330566,0.05628733,0.08240593,0.106263794,0.0010062116,0.09683458,0.0006408268,0.007760718,0.008554912,0.0018634404,3.3299362e-05,0.006181777,0.1346968,0.14496507,0.05113365,0.026619876,0.054262873,0.014598955,0.10259824,0.0904735,0.33169094,0.0038959542,0.009393445,0.12801383
f7f54b32394916154c118e07234fee4b,2,1,0.018238945,0.020861587,0.054693464,0.011164951,0.17911746,0.40485254,0.25854114,0.50079304,0.5403177,0.039042752,0.35016796,0.0807837,0.1163607,0.1335357,0.017627861,0.00054869335,0.51335937,0.20559442,0.25075272,0.3829616,0.4308904,0.5120865,0.0059288354,0.09272497,0.49750248,0.119690515,0.036812667,0.044005886,0.4105667
ace306be3c5fea443e7b290a44e0bd87,1,1,0.04791816,0.017829848,0.054203514,0.028211163,0.050791577,0.48382315,0.18747024,0.2613037,0.21374828,0.062221866,0.24576904,0.08575661,0.041537784,0.02533937,0.014641465,0.0004616993,0.0031564652,0.006773462,0.04221712,0.0999116,0.003725779,0.02745503,0.047234315,0.026240252,0.055879455,0.10945701,0.007579223,0.041833058,0.22381078
185942f8efd8a8c00a3b7b42096f458b,4,1,0.28062263,0.13420846,0.23524712,0.27284506,0.22966647,0.60918635,0.23664491,0.2874725,0.22561915,0.1281419,0.37118706,0.11598424,0.2057449,0.11478862,0.0371101,0.0043265973,0.037141953,0.23171295,0.4523263,0.3422575,0.1537037,0.43797442,0.031296518,0.18053108,0.46680474,0.5476978,0.17203416,0.2721858,0.50428903
f44f3454329e674663e68da31c24e674,3,1,0.33349594,0.3282093,0.245224,0.44719815,0.39171362,0.7316727,0.22731782,0.17687242,0.29110456,0.04976788,0.44462863,0.022865742,0.08041299,0.20233887,0.034493048,0.0016697204,0.021245465,0.063352555,0.13504131,0.53497523,0.036826786,0.10733206,0.11325199,0.18412228,0.5910561,0.7261326,0.42471656,0.13642195,0.2600849
49dd4efde68d177951ec52f076df6335,1,0,0.45077118,0.034986842,0.33783385,0.021846535,0.12333539,0.37741432,0.5815609,0.7904673,0.4617554,0.045360055,0.5163307,0.032774366,0.25737837,0.31590632,0.13399823,0.019594874,0.0020158507,0.046229694,0.49216452,0.28404298,0.099105984,0.10914055,0.20143211,0.3357695,0.57598025,0.09788996,0.04615572,0.17847605,0.5272246
97e86e483f1a77f93c7791310d4687bd,3,0,0.17560409,0.035235386,0.10134977,0.005028184,0.16312397,0.28561094,0.09581383,0.66912717,0.5620925,0.2425193,0.32090774,0.053144384,0.0071009393,0.07564796,0.042804867,0.006610656,0.067688696,0.024511406,0.27960673,0.34414077,0.7358956,0.71587896,0.032170538,0.16574194,0.14363158,0.100183666,0.070144184,0.18913423,0.61636096
317463824f8d009c93668328a1b21ef5,3,1,0.075533606,0.060184743,0.13044898,0.040784683,0.3035228,0.45644227,0.03823598,0.1430008,0.12070329,0.006148595,0.18114193,0.002820911,0.0044582705,0.038492728,0.26351476,0.0039079203,0.0038517658,0.0016941325,0.06720366,0.26399562,0.0004734563,0.008686504,0.01763256,0.037976794,0.17738229,0.2885464,0.0164206,0.076458536,0.4441391
32402e8c62ef1a1d67723e10a356335b,1,1,0.019543149,0.016609633,0.010690275,0.0043971282,0.05029944,0.23943138,0.30508408,0.37080726,0.28102544,0.072177656,0.34153035,0.09291127,0.14967847,0.076567315,0.031880748,0.010580572,0.21902086,0.035959795,0.94658214,0.39313623,0.9674787,0.85682917,0.005539023,0.031039352,0.42052636,0.023777014,0.011828072,0.024410864,0.22236156
2dc5c700e1ba2c10091d84c7c8818a7a,3,1,0.33483124,0.24831778,0.06440308,0.373144,0.40443143,0.41197452,0.21876891,0.6745281,0.63388485,0.2697214,0.44402495,0.2130691,0.14755307,0.09020252,0.09789746,0.033792604,0.026533252,0.06708709,0.31215167,0.13873792,0.11486635,0.34400082,0.06319081,0.48035845,0.75188017,0.24541152,0.09847605,0.08250069,0.30655757
8ed3676bd07bd07da5bc8d653274e6d4,1,0,0.5460293,0.03617909,0.66422427,0.049538035,0.13079132,0.6600709,0.34671414,0.89952713,0.7605713,0.1799711,0.4240857,0.027425652,0.060717676,0.40505996,0.8151972,0.055247713,0.14054091,0.49621078,0.9774346,0.43459508,0.90717,0.45627534,0.59315956,0.6061795,0.60715073,0.41079864,0.7275686,0.6789662,0.764474
8b761c87fb2ccf360157a83f07c4e8df,1,0,0.776284,0.17908387,0.124176,0.03268752,0.016688673,0.15804385,0.02329968,0.0915047,0.26735625,0.03174625,0.22304356,0.018155543,0.023599772,0.03066337,0.0144126015,0.00025020665,0.25628912,0.55217594,0.4696897,0.5478514,0.123121105,0.2275169,0.023041792,0.070869505,0.25814468,0.7560344,0.19497664,0.027441444,0.14198785
ff376d7fda946563d0b03d6649451d66,2,0,0.34178844,0.47473487,0.087847985,0.005028647,0.23294075,0.27012637,0.29100987,0.49108717,0.48202264,0.09290827,0.3513672,0.2793871,0.061869953,0.060748745,0.328408,0.08135464,0.00589717,0.017952016,0.01846781,0.05972621,0.004630932,0.43088332,0.33017382,0.4546889,0.15793769,0.3115877,0.03517318,0.06717568,0.2937641
11443defefe1ad449879843cfed98c90,4,0,0.050536204,0.044874102,0.114740014,0.26110315,0.3492316,0.46439847,0.047735076,0.3445364,0.13289946,0.0061318944,0.302008,0.003576707,0.030974602,0.0776299,0.021107934,0.00020355072,0.011179951,0.016166573,0.06280819,0.17604773,0.0045883837,0.09816188,0.055448133,0.41580597,0.70485467,0.24871935,0.20844562,0.06420606,0.3572881
b6defaedae600adc3d74c06a560f5c25,3,0,0.6998642,0.26317728,0.28380075,0.22801125,0.118841045,0.31043682,0.20788825,0.3654066,0.42647946,0.10908822,0.27028844,0.02315598,0.03963888,0.018143825,0.053934094,0.0011967901,0.08638718,0.20625396,0.34241226,0.29219332,0.2282087,0.150128,0.09069761,0.5945055,0.20577784,0.5746424,0.03252527,0.020874359,0.1834008
d17f05c8647ec75327ed5023d245e85a,1,1,0.06934006,0.050695505,0.07663458,0.06545917,0.28397045,0.6186181,0.4006481,0.3130555,0.32416895,0.14190799,0.37060848,0.063400924,0.030386895,0.05507393,0.017542457,0.0018968623,0.008450757,0.04416835,0.029786922,0.0658187,0.0030698937,0.0654558,0.64084053,0.60974145,0.07039258,0.188511,0.026757399,0.08484543,0.28309014
b7baf20b26ae60d0cabf627c09360d53,1,0,0.8584358,0.56212544,0.7039163,0.54911137,0.33385217,0.70771426,0.66571546,0.90406936,0.9568887,0.94301873,0.77041006,0.87054724,0.5694411,0.6721835,0.27515948,0.040972937,0.5468237,0.59144217,0.4637455,0.5445507,0.40041292,0.42360607,0.14041854,0.44912967,0.6944168,0.5556749,0.6115028,0.64682335,0.65674394
44db8ec026393a9fe950d286824bea30,2,1,0.26028675,0.30883452,0.2596464,0.06804393,0.3780807,0.27477357,0.3770121,0.49324393,0.4474857,0.018552132,0.39098856,0.012727496,0.0649078,0.23378734,0.20197244,0.02143454,0.0052724164,0.008569326,0.3427974,0.5223107,0.005017021,0.0118954405,0.024147749,0.1474727,0.34875393,0.10421806,0.0249592,0.16019277,0.6283612
67af6e2923e52eff436a013572b7088b,2,0,0.80574846,0.85664827,0.50927687,0.24014385,0.44134274,0.5750939,0.14582111,0.40119493,0.44156063,0.48601365,0.45671105,0.054843117,0.019338982,0.17982052,0.03871831,0.006901534,0.04267056,0.014616184,0.022449793,0.09224025,0.008871322,0.020722667,0.018309202,0.31421295,0.28865823,0.18431388,0.18235476,0.0327036,0.1648332
a5b50849f0cf2c01a8c4d9783915ac66,4,0,0.053448517,0.291426,0.25832546,0.10089097,0.71756816,0.56205535,0.122715406,0.37736675,0.29066938,0.01589132,0.3000007,0.06675953,0.12526385,0.095383324,0.08086047,0.0027423215,0.012633222,0.03503443,0.04403082,0.09236866,0.0003613215,0.30061927,0.086501814,0.364455,0.7225673,0.23386802,0.16589709,0.13444285,0.39230683
874c068761a094896dc6a19678bfb2cb,2,1,0.6642668,0.6882642,0.4017799,0.17188837,0.3720614,0.56572133,0.5441956,0.5539339,0.59647536,0.61250734,0.7142361,0.25906584,0.17242365,0.4020399,0.17864113,0.19982634,0.04690286,0.11209059,0.18751888,0.1479121,0.10006095,0.19411956,0.055571925,0.30925098,0.6828825,0.1983016,0.122650474,0.37103188,0.5798644
42bb46cb779b95f10e531e2b6181e439,1,1,0.0059673004,0.010145504,0.010110423,0.009487716,0.24826896,0.29995176,0.015583057,0.23095237,0.59216005,0.0060359216,0.18196273,0.0046806275,0.018283142,0.14651377,0.043573286,3.7341186e-05,0.0026026077,0.001356441,0.38602793,0.12592714,0.0047405344,0.07083786,0.019756362,0.08558481,0.8679447,0.28687695,0.049948484,0.16124034,0.5685657
e8e9c70e1fc03c9f924724b5c8bebae9,3,0,0.44198987,0.63518786,0.3805883,0.09651995,0.669755,0.42840922,0.26681075,0.8317127,0.6860652,0.33241835,0.40731928,0.5408152,0.26335704,0.068869,0.6815772,0.029547697,0.010858886,0.0025990966,0.050958663,0.08738477,0.027190408,0.06856624,0.056848895,0.33759776,0.24830933,0.26291582,0.052904725,0.12811078,0.54525954
535e72695bd844f8ef74d4aab4299f33,5,0,0.4984549,0.62249595,0.86523247,0.6589677,0.34392902,0.64534515,0.3421282,0.749039,0.871782,0.54587954,0.76388043,0.06972733,0.041923616,0.75198865,0.008552787,0.0010446013,0.027235018,0.054549742,0.12479194,0.44511923,0.103433125,0.15436302,0.07525914,0.18234776,0.23154855,0.6229778,0.94412273,0.6090161,0.6665468
72f9f788233f2c319950f11f67450fb5,3,1,0.15911265,0.083807476,0.09838412,0.0036680188,0.1043322,0.30231825,0.103925474,0.13200442,0.0941593,0.06409874,0.30769315,0.012096568,0.012431438,0.07973174,0.18501788,0.016474774,0.019446386,0.005726123,0.5096817,0.3025116,0.0833449,0.031582203,0.0038751503,0.035677847,0.15473938,0.13855825,0.008749071,0.022300228,0.17556632
701ef9d6cfb1c845baa969eb5d49e58e,1,1,0.67095447,0.9036729,0.93639874,0.24103445,0.528176,0.7086951,0.0543493,0.14790949,0.29859462,0.3786815,0.8087642,0.0060664024,0.0039739558,0.45123494,0.02150266,0.0043434952,0.045268815,0.023921229,0.04283588,0.2060728,0.009568889,0.09848967,0.008692783,0.11064538,0.56239045,0.33513144,0.6916654,0.08789554,0.24142404
5dcf89822b03a9620054dcddfb327cf5,2,1,0.08575695,0.15742747,0.04366641,0.016700694,0.0968323,0.12690559,0.5098209,0.55859286,0.36527452,0.04843392,0.3264966,0.027887536,0.19742982,0.16482735,0.14800374,0.05500953,0.050383735,0.052633718,0.43052152,0.06798919,0.0037653565,0.028546302,0.12836389,0.48887852,0.2386504,0.035678353,0.009752637,0.18193279,0.6545212
0ef6a4157b7bbe44c357d9d1ff7151c8,2,0,0.21325736,0.072128505,0.033012222,0.0051077898,0.35519496,0.1641916,0.061545953,0.22167723,0.31827566,0.011919328,0.2042057,0.014293075,0.006723397,0.10175535,0.040967017,0.01568432,0.0012550013,0.039924208,0.0019282667,0.038748953,0.00041343455,0.044808645,0.7410261,0.68055224,0.46016374,0.47891283,0.050566155,0.09560698,0.43737313
019fde7f8b6aa85f6f0a653707d9aa06,3,1,0.38031062,0.17407794,0.19075625,0.061080873,0.07269631,0.48127308,0.16767149,0.15298261,0.24493511,0.08289126,0.5526569,0.032930914,0.05180962,0.22308032,0.022141414,0.0060936008,0.013645306,0.065361515,0.5971559,0.4968357,0.501612,0.4244876,0.011800132,0.04588349,0.37779883,0.41841123,0.14271505,0.21561582,0.46996954
e9550ec93d0ab041c7aac77e7e933b48,3,0,0.35519108,0.2284649,0.80501753,0.07740341,0.27027795,0.7183822,0.4146708,0.8367739,0.89809036,0.13758926,0.7177412,0.020760624,0.0374907,0.48281363,0.15000065,0.01018362,0.01915219,0.07072374,0.6208331,0.92052764,0.74231607,0.14581536,0.13651158,0.09083652,0.27110183,0.8572068,0.63503104,0.7767016,0.8538229
e7ecb18c1a03a96826c0d124744da08f,1,0,0.04281913,0.07915155,0.020901171,0.031341072,0.5933618,0.33584604,0.23536724,0.3689041,0.7739759,0.14715765,0.49633244,0.30060235,0.51435316,0.2433571,0.10332803,0.00073022634,0.04348139,0.067082115,0.27762875,0.23583132,0.002435504,0.21926658,0.13398391,0.6748807,0.8983665,0.4207475,0.16443574,0.16176005,0.45891312
